subj_idx,rt,response,identity,condition,omission
5,1.57918259996222,0,0,0,0
5,0.827747200033627,1,1,1,0
5,1.05009570001857,0,1,0,0
5,1.50169669999741,0,0,0,0
5,1.03450810001232,1,0,1,0
5,1.05178959999466,1,0,1,0
5,0.796952800010331,0,0,0,0
5,1.49872299999697,0,1,0,0
5,0.971762500004843,1,1,1,0
5,1.05154940002831,0,1,0,0
5,1.30958000000101,0,0,0,0
5,0.828378000005614,1,1,1,0
5,2.0,0,0,1,1
5,0.745630500023253,0,1,0,0
5,1.09607710002456,1,0,1,0
5,1.14793129998725,0,0,0,0
5,2.0,0,1,1,1
5,1.47512650000863,0,0,1,0
5,0.893292799999472,1,1,1,0
5,0.730725599976722,0,1,0,0
5,0.972852799983229,1,0,0,0
5,1.22804419999011,1,1,1,0
5,0.955296500003897,1,0,1,0
5,1.54704350000247,0,0,0,0
5,0.763987800048199,0,1,0,0
5,1.13360780000221,0,0,0,0
5,0.779103999957442,1,0,1,0
5,0.764658999978565,1,1,1,0
5,0.730625200027134,0,1,0,0
5,0.891648000048008,1,1,1,0
5,0.952791700023226,0,0,1,0
5,0.908305599994492,0,0,0,0
5,0.842201099963859,0,1,0,0
5,0.717033199965954,1,0,0,0
5,0.987099499965552,1,1,1,0
5,0.954718800028786,0,1,0,0
5,0.808701800007839,0,0,1,0
5,1.38735999999335,0,0,1,0
5,0.781327500008047,1,1,1,0
5,0.845321999979205,0,0,0,0
5,0.76324579998618,0,1,0,0
5,2.0,1,1,0,1
5,0.870001500006765,1,0,1,0
5,1.05301930004498,1,1,1,0
5,1.6926188999787,0,0,0,0
5,1.24297079996904,0,1,0,0
5,0.705328799958806,1,1,1,0
5,0.838881400006358,0,0,0,0
5,0.891264299978502,0,0,1,0
5,0.87577370001236,0,0,0,0
5,0.703401300008409,1,1,1,0
5,0.87244320003083,1,0,1,0
5,0.842703399946913,0,1,0,0
5,0.908923000039067,0,0,0,0
5,0.704249200003687,1,1,1,0
5,0.759366300015245,1,0,1,0
5,0.841327900008764,0,1,0,0
5,0.923358300002292,1,0,0,0
5,0.747089300013613,1,1,1,0
5,0.907566999958362,1,0,1,0
5,0.704152499965858,1,1,0,0
5,0.931865099992137,0,0,1,0
5,0.812796199985314,1,0,0,0
5,1.14907109999331,0,1,1,0
