subj_idx,rt,response,identity,omission,group_id,P,T_ms,W_ms,M_ms,GroupLabel,data_quality,Identity,Response
6,0.617277099998319,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.665291299999808,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.664997399988351,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.633751299988944,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.506109399997513,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.423698099999456,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.680920400001924,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.600500400003511,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.58780310000293,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.568170699989423,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.634668900005636,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.330373999997391,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.504713699992863,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.665820200010785,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.345226500008721,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.283957999999984,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.646627100009937,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.681490200004191,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.633616100007202,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.584782000005362,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.393106200004695,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.669728900000337,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.583947599996463,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.649552600007155,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.519423300007475,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.407909399989876,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.564343599995482,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.581994399995892,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.614054400008172,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.503709200012963,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.648790800012648,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.596030599990627,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.626530599998659,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.611873400004697,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.678032699986943,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.645141000000876,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.616174599999795,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.594970400008606,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.35843659999955,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.626372400001856,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.592779600003269,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.681331899992074,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.646695799994632,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.647279099997832,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.583687999998801,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.502317499995115,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.584684200002812,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.581993000014336,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.617299999998068,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.456087800004752,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.64426960000128,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.536729999992531,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.583505700007663,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6130514999968,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.630770699994173,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.584648299991386,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.648637400008738,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.680895400000736,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.663956900010817,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.598464899987448,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.552573699998902,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.519824300004984,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.504657199999201,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.613170399999944,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.55234379999456,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.673577699999441,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.552938900000299,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.544076099991798,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.585191599995596,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.630234900003416,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.519958899996709,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.579673000000184,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.555302900000243,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.56331019999925,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.632571100009955,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.582848900012323,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.555052300012903,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.680190700019011,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.611278299998958,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.608842699992238,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.614945899986196,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.600189199991291,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.583712899999227,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
6,0.616815100016538,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.53593740001088,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.66397200000938,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
6,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
6,0.663988299987977,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.406474900024477,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.344355400011409,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.342857100011315,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.308218300051522,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.546931000018958,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.439608899992891,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.648259199981112,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.58513750002021,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.375205499993172,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.338907699973788,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.345262999995612,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.392795099993236,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.284349300025497,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.479723199969158,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.648655000026338,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.329099499969743,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.520895900030155,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.284201000002213,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.528690799954347,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.373498100030702,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.375365600048099,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.374312300002202,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.287083000002895,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.357112300000153,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.408280899981037,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.376587700040545,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.284223900001962,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.383106900029816,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.284315299999435,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.327806000015698,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.358956600015517,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.374114099948201,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.323678600019775,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.311823800031561,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.360827299999073,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.284945299965329,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.295249100017827,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.312057100003585,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.583350499975495,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.284217800013721,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.360423799953423,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.455375399964396,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.390990999992937,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.284352999995463,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.284191499988083,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.284141100011766,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.590919300040696,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.284269900002982,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.577738699968904,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.615401300019585,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.284422299999278,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.6799999999999999,0,0,1,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.284188900026493,1,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,Matching
7,0.369091700005811,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.6799999999999999,0,1,1,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.677400099986698,0,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,NonMatching
7,0.284843100002035,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
7,0.339662999962457,0,1,0,4,120,80,600,680,G4 | P120_T80_W600,good,Stranger,NonMatching
7,0.284393299953081,1,0,0,4,120,80,600,680,G4 | P120_T80_W600,good,Self,Matching
