subj_idx,rt,response,identity
3,0.539343900003587,1,1
3,0.57333360001212,1,0
3,0.352034399998956,0,0
3,0.570669699998689,1,1
3,0.558576900002663,0,0
3,0.553996699993149,1,1
3,0.604419299997971,1,0
3,0.351271799998358,1,1
3,0.555172599997604,1,0
3,0.539811099995859,1,1
3,0.464114400005201,1,1
3,0.590022000003955,1,1
3,0.619314700001269,0,0
3,0.46017770000617,1,1
3,0.588127299997723,1,0
3,0.604035999989719,0,1
3,0.234547100000782,0,1
3,0.31060620000062,0,1
3,0.431372899998678,1,1
3,0.555726899998263,1,1
3,0.571512199996505,1,1
3,0.233358099998441,0,0
3,0.557570600009058,1,1
3,0.586123699991731,1,0
3,0.4924602000101,1,1
3,0.52429500001017,1,0
3,0.555111900001066,1,1
3,0.555065900000045,1,0
3,0.587399600000936,1,1
3,0.4584795999981,0,0
3,0.593309799995041,1,1
3,0.526680900002248,1,1
3,0.623820799999521,1,1
3,0.602756200009026,0,0
3,0.459698799997568,1,1
3,0.408239099997445,1,0
3,0.367770199998631,1,1
3,0.233226399999694,1,1
3,0.539017500006594,1,1
3,0.544835699998657,1,1
3,0.524208599992562,0,0
3,0.605285199999344,0,0
3,0.235448100007488,0,0
